#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:55:50Z,59.24,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:56:10Z,59.38,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:56:20Z,58.75,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:56:40Z,58.83,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:57:00Z,58.81,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:57:20Z,57.85,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:57:40Z,57.96,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:57:50Z,58.45,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:58:10Z,58.65,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:58:40Z,57.97,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:59:00Z,57.87,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:59:20Z,57.84,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T07:59:40Z,57.28,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:00:00Z,57.04,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:01:10Z,56.92,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:01:20Z,56.96,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:01:30Z,56.48,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:01:50Z,57.75,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:02:00Z,55.76,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:02:50Z,56.19,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:03:10Z,56.66,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:03:20Z,55.9,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:03:30Z,56.06,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:03:50Z,56.29,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:04:20Z,55.58,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:04:30Z,55.3,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:04:50Z,56.16,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:05:10Z,55.44,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:05:20Z,54.96,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:05:40Z,55.42,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:06:00Z,55.81,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:06:30Z,55.290000000000006,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:06:50Z,54.71,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:07:20Z,55.25,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:07:30Z,55,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:08:10Z,55.22,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:08:20Z,54.53,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:08:40Z,54.26,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:09:00Z,53.76,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:09:50Z,54.82,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:10:10Z,54.6,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:10:30Z,54.77,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:10:50Z,54.63,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:11:00Z,54.47,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:11:20Z,54.65,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:11:40Z,54.52,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:12:00Z,54.85,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:18:20Z,55.22,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:19:00Z,55.23,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:19:10Z,55.32,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:19:30Z,55.68,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:20:00Z,55.77,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:20:30Z,54.83,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:20:40Z,54.93,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:21:00Z,55.66,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:21:20Z,54.55,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:21:40Z,54.54,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:22:10Z,54.055,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:22:30Z,53.8,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:23:00Z,54.59,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:23:30Z,54.09,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:24:20Z,53.53,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:25:00Z,49.92,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:25:10Z,53.3,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:25:30Z,53.63,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:26:00Z,54.07,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:26:10Z,53.3,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:26:30Z,53.41,CO,Aty,Esp-4
,,0,2022-06-22T07:55:40.312638661Z,2022-06-22T08:55:40.312638661Z,2022-06-22T08:26:50Z,53.07,CO,Aty,Esp-4
