#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:29:50Z,5.18,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:30:10Z,5.16,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:30:30Z,5.17,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:30:50Z,5.17,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:31:00Z,5.19,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:31:20Z,5.18,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:31:40Z,5.19,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:32:00Z,5.2,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:32:20Z,5.17,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:32:30Z,5.18,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:32:50Z,5.16,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:33:10Z,5.19,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:33:30Z,5.18,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:33:50Z,5.27,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:34:00Z,5.16,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:34:20Z,5.15,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:34:40Z,5.18,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:35:00Z,5.19,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:35:20Z,5.14,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:35:30Z,5.2,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:35:50Z,5.21,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:36:10Z,5.2,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:36:30Z,5.19,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:36:50Z,5.23,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:37:00Z,5.17,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:37:20Z,5.23,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:37:40Z,5.25,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:38:00Z,5.22,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:38:20Z,5.23,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:38:30Z,5.21,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:38:50Z,5.25,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:39:10Z,5.14,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:39:30Z,5.14,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:39:50Z,5.18,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:40:00Z,5.19,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:40:20Z,5.09,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:40:40Z,5.15,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:41:00Z,5.19,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:41:20Z,5.1,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:41:30Z,5.11,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:41:50Z,5.18,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:42:10Z,5.12,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:42:30Z,5.27,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:42:50Z,5.11,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:43:00Z,5.26,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:43:20Z,5.08,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:43:40Z,5.2,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:44:00Z,5.06,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:44:20Z,5.14,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:44:30Z,5.01,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:44:50Z,5.27,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:45:10Z,5.11,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:45:30Z,5.15,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:45:50Z,5.31,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:46:00Z,5.08,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:46:20Z,5.04,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:46:40Z,5.06,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:47:00Z,5.29,LPG,Aty,Esp-4
,,0,2022-06-01T02:29:13.411218805Z,2022-06-01T03:29:13.411218805Z,2022-06-01T02:47:20Z,5.13,LPG,Aty,Esp-4
