#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:33:10Z,4.58,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:33:40Z,4.51,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:33:50Z,4.55,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:34:20Z,4.59,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:35:00Z,4.59,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:35:20Z,4.51,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:35:40Z,4.56,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:35:50Z,4.56,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:36:10Z,4.53,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:36:30Z,4.5,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:36:50Z,4.52,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:37:10Z,4.56,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:37:20Z,4.52,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:37:40Z,4.59,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:38:10Z,4.54,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:38:50Z,4.63,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:39:10Z,4.58,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:39:30Z,4.55,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:25:40Z,4.3,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:26:10Z,4.26,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:26:20Z,4.37,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:26:40Z,4.28,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:27:00Z,4.3,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:27:10Z,4.29,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:27:30Z,4.31,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:28:00Z,4.29,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:28:30Z,4.3,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:28:40Z,4.28,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:29:00Z,4.3,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:29:20Z,4.28,Propane,Aty,Esp-4
,,1,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T05:30:50Z,4.28,Propane,Aty,Esp-4
,,2,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:31:10Z,4095,NO2,Aty,Esp-4
,,2,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:31:30Z,4095,NO2,Aty,Esp-4
,,2,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:31:50Z,4095,NO2,Aty,Esp-4
,,2,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:32:10Z,4095,NO2,Aty,Esp-4
,,2,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:32:40Z,4095,NO2,Aty,Esp-4
,,2,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:33:00Z,4095,NO2,Aty,Esp-4
,,2,2022-05-23T04:31:03.489963653Z,2022-05-23T05:31:03.489963653Z,2022-05-23T04:33:20Z,4095,NO2,Aty,Esp-4
